ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-16,119.3826133820047,51.39365229043538,287.9702870468539,119.3826133820047,119.3826133820047,54.739739903345146,54.739739903345146,54.739739903345146,2.6445288377121847,2.6445288377121847,2.6445288377121847,52.09521106563295,52.09521106563295,52.09521106563295,0.0,0.0,0.0,174.12235328534985
2023-01-17,119.35869818649996,48.67059329991388,296.6460652744616,119.35869818649996,119.35869818649996,58.004958485472905,58.004958485472905,58.004958485472905,2.8193328075762727,2.8193328075762727,2.8193328075762727,55.18562567789664,55.18562567789664,55.18562567789664,0.0,0.0,0.0,177.36365667197288
2023-01-18,119.33478299099524,58.95099292880761,299.29472697077017,119.33478299099524,119.33478299099524,54.689573223387136,54.689573223387136,54.689573223387136,-3.9125875476709133,-3.9125875476709133,-3.9125875476709133,58.602160771058045,58.602160771058045,58.602160771058045,0.0,0.0,0.0,174.02435621438238
2023-01-19,119.3108677954905,59.745731263012026,305.06685892016424,119.3108677954905,119.3108677954905,66.0535270387401,66.0535270387401,66.0535270387401,3.7381347079935106,3.7381347079935106,3.7381347079935106,62.31539233074659,62.31539233074659,62.31539233074659,0.0,0.0,0.0,185.3643948342306
2023-01-20,119.28695259998575,69.26278359113735,310.4377265098756,119.28695259998575,119.28695259998575,65.674344238245,65.674344238245,65.674344238245,-0.6120553324979647,-0.6120553324979647,-0.6120553324979647,66.28639957074297,66.28639957074297,66.28639957074297,0.0,0.0,0.0,184.96129683823074
2023-01-21,119.26303740448101,67.59746502291769,306.2093474700501,119.26303740448101,119.26303740448101,71.4144001399387,71.4144001399387,71.4144001399387,0.9471884867071286,0.9471884867071286,0.9471884867071286,70.46721165323159,70.46721165323159,70.46721165323159,0.0,0.0,0.0,190.67743754441972
2023-01-22,119.23912220897628,72.43608994290257,311.3723047314956,119.23912220897628,119.23912220897628,69.17696936288479,69.17696936288479,69.17696936288479,-5.624541959842657,-5.624541959842657,-5.624541959842657,74.80151132272744,74.80151132272744,74.80151132272744,0.0,0.0,0.0,188.41609157186107
2023-01-23,119.21520701347154,82.7987901874253,313.6308989555589,119.21520701347154,119.21520701347154,81.87011450697244,81.87011450697244,81.87011450697244,2.644528837685642,2.644528837685642,2.644528837685642,79.2255856692868,79.2255856692868,79.2255856692868,0.0,0.0,0.0,201.08532152044398
2023-01-24,119.19129359889051,83.0812159126968,324.33478005565104,119.19129359889051,119.19129359889051,86.48883994298836,86.48883994298836,86.48883994298836,2.819332807554652,2.819332807554652,2.819332807554652,83.66950713543372,83.66950713543372,83.66950713543372,0.0,0.0,0.0,205.6801335418789
2023-01-25,119.16738018430948,83.47191816667002,324.29045901876094,119.16738018430948,119.16738018430948,84.14593350717351,84.14593350717351,84.14593350717351,-3.9125875476568917,-3.9125875476568917,-3.9125875476568917,88.05852105483041,88.05852105483041,88.05852105483041,0.0,0.0,0.0,203.313313691483
2023-01-26,119.14346676972845,98.67809354809887,338.21629653576156,119.14346676972845,119.14346676972845,96.05274436546482,96.05274436546482,96.05274436546482,3.7381347079993823,3.7381347079993823,3.7381347079993823,92.31460965746544,92.31460965746544,92.31460965746544,0.0,0.0,0.0,215.19621113519327
2023-01-27,119.1195533551474,93.07803534778834,334.52701133865435,119.1195533551474,119.1195533551474,95.74614145673435,95.74614145673435,95.74614145673435,-0.6120553324915599,-0.6120553324915599,-0.6120553324915599,96.35819678922593,96.35819678922593,96.35819678922593,0.0,0.0,0.0,214.86569481188175
2023-01-28,119.09563994056637,95.70009797846505,344.3416445717968,119.09563994056637,119.09563994056637,101.05714123426054,101.05714123426054,101.05714123426054,0.947188486733765,0.947188486733765,0.947188486733765,100.10995274752678,100.10995274752678,100.10995274752678,0.0,0.0,0.0,220.1527811748269
2023-01-29,119.07172652598534,94.83417831148871,337.31938743410575,119.07172652598534,119.07172652598534,97.86811282770432,97.86811282770432,97.86811282770432,-5.62454195983563,-5.62454195983563,-5.62454195983563,103.49265478753995,103.49265478753995,103.49265478753995,0.0,0.0,0.0,216.93983935368965
2023-01-30,119.04781311140431,107.29357927954045,353.2359118326641,119.04781311140431,119.04781311140431,109.0775849728871,109.0775849728871,109.0775849728871,2.6445288377077616,2.6445288377077616,2.6445288377077616,106.43305613517934,106.43305613517934,106.43305613517934,0.0,0.0,0.0,228.12539808429142
2023-01-31,119.02389969682328,113.71816280088699,358.25229986604296,119.02389969682328,119.02389969682328,111.6830476654694,111.6830476654694,111.6830476654694,2.8193328075573225,2.8193328075573225,2.8193328075573225,108.86371485791209,108.86371485791209,108.86371485791209,0.0,0.0,0.0,230.70694736229268
2023-02-01,118.99998628224226,105.19132332707436,345.7715990525764,118.99998628224226,118.99998628224226,106.8121462129315,106.8121462129315,106.8121462129315,-3.912587547656838,-3.912587547656838,-3.912587547656838,110.72473376058834,110.72473376058834,110.72473376058834,0.0,0.0,0.0,225.81213249517376
2023-02-02,118.97607286766123,122.06084906719065,352.17008501696205,118.97607286766123,118.97607286766123,115.70349833383817,115.70349833383817,115.70349833383817,3.7381347080052536,3.7381347080052536,3.7381347080052536,111.96536362583292,111.96536362583292,111.96536362583292,0.0,0.0,0.0,234.6795712014994
2023-02-03,118.9521594530802,111.79960187292494,360.16405544399703,118.9521594530802,118.9521594530802,111.93336927310258,111.93336927310258,111.93336927310258,-0.6120553324928861,-0.6120553324928861,-0.6120553324928861,112.54542460559547,112.54542460559547,112.54542460559547,0.0,0.0,0.0,230.88552872618277
2023-02-04,118.92824603849917,99.49336128058474,359.0845368258051,118.92824603849917,118.92824603849917,113.38369283688255,113.38369283688255,113.38369283688255,0.9471884867163423,0.9471884867163423,0.9471884867163423,112.43650435016619,112.43650435016619,112.43650435016619,0.0,0.0,0.0,232.3119388753817
2023-02-05,118.90433262391812,103.22997986453413,346.2402917725013,118.90433262391812,118.90433262391812,105.99835449739444,105.99835449739444,105.99835449739444,-5.624541959848155,-5.624541959848155,-5.624541959848155,111.6228964572426,111.6228964572426,111.6228964572426,0.0,0.0,0.0,224.90268712131257
2023-02-06,118.88041920933709,101.17721085033533,359.7693373114443,118.88041920933709,118.88041920933709,112.7467777607456,112.7467777607456,112.7467777607456,2.644528837705551,2.644528837705551,2.644528837705551,110.10224892304005,110.10224892304005,110.10224892304005,0.0,0.0,0.0,231.6271969700827
2023-02-07,118.85650579475606,102.86081378407881,348.9866641743489,118.85650579475606,118.85650579475606,110.70523214117513,110.70523214117513,110.70523214117513,2.819332807551447,2.819332807551447,2.819332807551447,107.88589933362368,107.88589933362368,107.88589933362368,0.0,0.0,0.0,229.5617379359312
2023-02-08,118.83259238017503,95.75255942005462,338.3777547715051,118.83259238017503,118.83259238017503,101.08629382358524,101.08629382358524,101.08629382358524,-3.912587547642817,-3.912587547642817,-3.912587547642817,104.99888137122805,104.99888137122805,104.99888137122805,0.0,0.0,0.0,219.91888620376028
2023-02-09,118.808678965594,92.34172816457925,344.0824188331152,118.808678965594,118.808678965594,105.2177303353946,105.2177303353946,105.2177303353946,3.738134708011126,3.738134708011126,3.738134708011126,101.47959562738347,101.47959562738347,101.47959562738347,0.0,0.0,0.0,224.0264093009886
2023-02-10,118.78476555101297,97.51973580732992,343.5253481679109,118.78476555101297,118.78476555101297,96.76709115745031,96.76709115745031,96.76709115745031,-0.6120553324943918,-0.6120553324943918,-0.6120553324943918,97.37914648994469,97.37914648994469,97.37914648994469,0.0,0.0,0.0,215.55185670846328
2023-02-11,118.76085213643195,89.90566703589832,338.8867478679993,118.76085213643195,118.76085213643195,93.70754425668979,93.70754425668979,93.70754425668979,0.9471884867207191,0.9471884867207191,0.9471884867207191,92.76035576996907,92.76035576996907,92.76035576996907,0.0,0.0,0.0,212.46839639312174
2023-02-12,118.73693872185092,87.59263193951304,320.03562616148616,118.73693872185092,118.73693872185092,82.07193055459858,82.07193055459858,82.07193055459858,-5.624541959855313,-5.624541959855313,-5.624541959855313,87.6964725144539,87.6964725144539,87.6964725144539,0.0,0.0,0.0,200.8088692764495
2023-02-13,118.71302530726989,80.14616202938826,323.3910394371655,118.71302530726989,118.71302530726989,84.91413570552619,84.91413570552619,84.91413570552619,2.6445288377033394,2.6445288377033394,2.6445288377033394,82.26960686782286,82.26960686782286,82.26960686782286,0.0,0.0,0.0,203.62716101279608
2023-02-14,118.68911189268883,75.32815317082034,304.39707197783235,118.68911189268883,118.68911189268883,79.38825646840556,79.38825646840556,79.38825646840556,2.819332807602701,2.819332807602701,2.819332807602701,76.56892366080285,76.56892366080285,76.56892366080285,0.0,0.0,0.0,198.0773683610944
2023-02-15,118.66519847810781,55.62621328785758,308.7348950229397,118.66519847810781,118.66519847810781,66.7760508483669,66.7760508483669,66.7760508483669,-3.912587547667677,-3.912587547667677,-3.912587547667677,70.68863839603459,70.68863839603459,70.68863839603459,0.0,0.0,0.0,185.44124932647472
2023-02-16,118.64128506352678,66.36697861972443,311.03235372451735,118.64128506352678,118.64128506352678,68.46399896523626,68.46399896523626,68.46399896523626,3.738134708006258,3.738134708006258,3.738134708006258,64.72586425723,64.72586425723,64.72586425723,0.0,0.0,0.0,187.10528402876304
2023-02-17,118.61737164894575,62.402888837350304,299.83074713939646,118.61737164894575,118.61737164894575,58.166308181378525,58.166308181378525,58.166308181378525,-0.6120553324958072,-0.6120553324958072,-0.6120553324958072,58.778363513874325,58.778363513874325,58.778363513874325,0.0,0.0,0.0,176.78367983032427
2023-02-18,118.59345823436472,55.35985682467063,285.58061558007114,118.59345823436472,118.59345823436472,53.889448562473724,53.889448562473724,53.889448562473724,0.9471884867250966,0.9471884867250966,0.9471884867250966,52.94226007574863,52.94226007574863,52.94226007574863,0.0,0.0,0.0,172.48290679683845
2023-02-19,118.56954481978369,38.95177138414563,284.82745806101644,118.56954481978369,118.56954481978369,41.68522989556947,41.68522989556947,41.68522989556947,-5.624541959867839,-5.624541959867839,-5.624541959867839,47.30977185543731,47.30977185543731,47.30977185543731,0.0,0.0,0.0,160.25477471535316
2023-02-20,118.54563140520266,41.45587965841821,289.6712556997373,118.54563140520266,118.54563140520266,44.61155078631682,44.61155078631682,44.61155078631682,2.644528837701128,2.644528837701128,2.644528837701128,41.967021948615695,41.967021948615695,41.967021948615695,0.0,0.0,0.0,163.15718219151947
2023-02-21,118.52171799062161,37.676281980155956,282.3411091941365,118.52171799062161,118.52171799062161,39.81131921271539,39.81131921271539,39.81131921271539,2.819332807581081,2.819332807581081,2.819332807581081,36.99198640513431,36.99198640513431,36.99198640513431,0.0,0.0,0.0,158.333037203337
2023-02-22,118.49780457604058,24.6122513966276,266.15858200115383,118.49780457604058,118.49780457604058,28.54004600309456,28.54004600309456,28.54004600309456,-3.9125875476536547,-3.9125875476536547,-3.9125875476536547,32.45263355074822,32.45263355074822,32.45263355074822,0.0,0.0,0.0,147.03785057913512
2023-02-23,118.47389116145955,28.41329435380167,274.10381467491584,118.47389116145955,118.47389116145955,32.1434401894918,32.1434401894918,32.1434401894918,3.738134707993256,3.738134707993256,3.738134707993256,28.405305481498544,28.405305481498544,28.405305481498544,0.0,0.0,0.0,150.61733135095136
2023-02-24,118.44997774687852,6.092241137336129,259.4799104464345,118.44997774687852,118.44997774687852,24.281331254185282,24.281331254185282,24.281331254185282,-0.6120553324893131,-0.6120553324893131,-0.6120553324893131,24.89338658667459,24.89338658667459,24.89338658667459,0.0,0.0,0.0,142.7313090010638
2023-02-25,118.4260643322975,18.584348755502,261.3128499965187,118.4260643322975,118.4260643322975,22.8934853866035,22.8934853866035,22.8934853866035,0.9471884867076727,0.9471884867076727,0.9471884867076727,21.946296899895827,21.946296899895827,21.946296899895827,0.0,0.0,0.0,141.319549718901
2023-02-26,118.40215091771647,4.0837713981971735,253.35192769154332,118.40215091771647,118.40215091771647,13.95429794420129,13.95429794420129,13.95429794420129,-5.6245419598412605,-5.6245419598412605,-5.6245419598412605,19.57883990404255,19.57883990404255,19.57883990404255,0.0,0.0,0.0,132.35644886191776
2023-02-27,118.37823750313544,17.441508464765167,255.63607747137982,118.37823750313544,118.37823750313544,20.435454171400504,20.435454171400504,20.435454171400504,2.644528837723248,2.644528837723248,2.644528837723248,17.790925333677258,17.790925333677258,17.790925333677258,0.0,0.0,0.0,138.81369167453593
2023-02-28,118.3543240885544,14.55592534262226,257.25703593283043,118.3543240885544,118.3543240885544,19.38701057052395,19.38701057052395,19.38701057052395,2.8193328075994954,2.8193328075994954,2.8193328075994954,16.567677762924454,16.567677762924454,16.567677762924454,0.0,0.0,0.0,137.74133465907835
2023-03-01,118.33041067397338,8.163191374106063,252.8323347302158,118.33041067397338,118.33041067397338,11.967344047291867,11.967344047291867,11.967344047291867,-3.912587547639634,-3.912587547639634,-3.912587547639634,15.879931594931502,15.879931594931502,15.879931594931502,0.0,0.0,0.0,130.29775472126525
2023-03-02,118.30649725939233,25.383170688052786,251.83047972592584,118.30649725939233,118.30649725939233,19.4232374607065,19.4232374607065,19.4232374607065,3.7381347079883884,3.7381347079883884,3.7381347079883884,15.685102752718112,15.685102752718112,15.685102752718112,0.0,0.0,0.0,137.72973472009883
2023-03-03,118.2825838448113,10.714610227368425,255.49881102381275,118.2825838448113,118.2825838448113,15.316361858079803,15.316361858079803,15.316361858079803,-0.6120553324907285,-0.6120553324907285,-0.6120553324907285,15.928417190570531,15.928417190570531,15.928417190570531,0.0,0.0,0.0,133.59894570289111
2023-03-04,118.25867043023027,20.656086110576737,257.5670318427303,118.25867043023027,118.25867043023027,17.491655065115392,17.491655065115392,17.491655065115392,0.9471884867120507,0.9471884867120507,0.9471884867120507,16.54446657840334,16.54446657840334,16.54446657840334,0.0,0.0,0.0,135.75032549534566
2023-03-05,118.23475701564924,6.842689008423116,253.68765990190462,118.23475701564924,118.23475701564924,11.834510470795665,11.834510470795665,11.834510470795665,-5.6245419598537865,-5.6245419598537865,-5.6245419598537865,17.459052430649454,17.459052430649454,17.459052430649454,0.0,0.0,0.0,130.06926748644491
2023-03-06,118.2108436010682,10.306976595178238,249.92604763316777,118.2108436010682,118.2108436010682,21.235800649677234,21.235800649677234,21.235800649677234,2.644528837702711,2.644528837702711,2.644528837702711,18.591271811974522,18.591271811974522,18.591271811974522,0.0,0.0,0.0,139.44664425074544
2023-03-07,118.18693018648719,15.245961861041708,257.54277888040593,118.18693018648719,118.18693018648719,22.675123593865933,22.675123593865933,22.675123593865933,2.8193328075778745,2.8193328075778745,2.8193328075778745,19.855790786288058,19.855790786288058,19.855790786288058,0.0,0.0,0.0,140.8620537803531
2023-03-08,118.16301677190616,16.09111893557529,259.44982583016866,118.16301677190616,118.16301677190616,17.252658640890232,17.252658640890232,17.252658640890232,-3.912587547664493,-3.912587547664493,-3.912587547664493,21.165246188554725,21.165246188554725,21.165246188554725,0.0,0.0,0.0,135.4156754127964
2023-03-09,118.1391033573251,23.99946446114888,271.51653211126137,118.1391033573251,118.1391033573251,26.17084696402715,26.17084696402715,26.17084696402715,3.738134708004999,3.738134708004999,3.738134708004999,22.43271225602215,22.43271225602215,22.43271225602215,0.0,0.0,0.0,144.30995032135223
2023-03-10,118.11518994274407,12.530567848988975,261.3862933259417,118.11518994274407,118.11518994274407,22.962110954117495,22.962110954117495,22.962110954117495,-0.6120553324921446,-0.6120553324921446,-0.6120553324921446,23.574166286609643,23.574166286609643,23.574166286609643,0.0,0.0,0.0,141.07730089686157
2023-03-11,118.09127652816305,14.800911318546138,257.1029761901776,118.09127652816305,118.09127652816305,25.458075365072077,25.458075365072077,25.458075365072077,0.9471884867277871,0.9471884867277871,0.9471884867277871,24.510886878344287,24.510886878344287,24.510886878344287,0.0,0.0,0.0,143.54935189323513
2023-03-12,118.06736311358202,14.627383240321539,252.65084424476794,118.06736311358202,118.06736311358202,19.54717752146542,19.54717752146542,19.54717752146542,-5.624541959866312,-5.624541959866312,-5.624541959866312,25.17171948133173,25.17171948133173,25.17171948133173,0.0,0.0,0.0,137.61454063504743
2023-03-13,118.04344969900099,27.54367349538619,266.10971933314914,118.04344969900099,118.04344969900099,28.13967578750708,28.13967578750708,28.13967578750708,2.6445288377004994,2.6445288377004994,2.6445288377004994,25.49514694980658,25.49514694980658,25.49514694980658,0.0,0.0,0.0,146.18312548650806
2023-03-14,118.01953628441996,22.76920571206237,268.21798791668914,118.01953628441996,118.01953628441996,28.2504402617286,28.2504402617286,28.2504402617286,2.8193328075805457,2.8193328075805457,2.8193328075805457,25.431107454148055,25.431107454148055,25.431107454148055,0.0,0.0,0.0,146.26997654614854
2023-03-15,117.99562286983893,19.532389126692305,261.8568909819099,117.99562286983893,117.99562286983893,21.029920843530526,21.029920843530526,21.029920843530526,-3.9125875476504706,-3.9125875476504706,-3.9125875476504706,24.942508391180997,24.942508391180997,24.942508391180997,0.0,0.0,0.0,139.02554371336944
2023-03-16,117.9717094552579,25.955463057993544,267.8250988070818,117.9717094552579,117.9717094552579,27.744527370468493,27.744527370468493,27.744527370468493,3.7381347080001315,3.7381347080001315,3.7381347080001315,24.00639266246836,24.00639266246836,24.00639266246836,0.0,0.0,0.0,145.71623682572638
2023-03-17,117.94779604067688,27.394090612066233,250.33695095791035,117.94779604067688,117.94779604067688,22.002667344019798,22.002667344019798,22.002667344019798,-0.6120553324935608,-0.6120553324935608,-0.6120553324935608,22.61472267651336,22.61472267651336,22.61472267651336,0.0,0.0,0.0,139.95046338469666
2023-03-18,117.92388262609582,20.2553920893466,254.6585873398923,117.92388262609582,117.92388262609582,21.721945927987534,21.721945927987534,21.721945927987534,0.9471884867321638,0.9471884867321638,0.9471884867321638,20.77475744125537,20.77475744125537,20.77475744125537,0.0,0.0,0.0,139.64582855408335
2023-03-19,117.89996921151479,5.766651498476507,247.03959868003273,117.89996921151479,117.89996921151479,12.884466924768105,12.884466924768105,12.884466924768105,-5.624541959839733,-5.624541959839733,-5.624541959839733,18.509008884607837,18.509008884607837,18.509008884607837,0.0,0.0,0.0,130.7844361362829
2023-03-20,117.87605579693376,20.279957604084302,268.7998418508013,117.87605579693376,117.87605579693376,18.49930362480516,18.49930362480516,18.49930362480516,2.6445288376739566,2.6445288376739566,2.6445288376739566,15.854774787131205,15.854774787131205,15.854774787131205,0.0,0.0,0.0,136.37535942173892
2023-03-21,117.85214238235274,13.740422386492675,252.47820889419512,117.85214238235274,117.85214238235274,15.682589938723325,15.682589938723325,15.682589938723325,2.8193328075832174,2.8193328075832174,2.8193328075832174,12.863257131140111,12.863257131140111,12.863257131140111,0.0,0.0,0.0,133.53473232107606
2023-03-22,117.82822896777171,-3.0011088704477036,249.43757493621303,117.82822896777171,117.82822896777171,5.685698408144607,5.685698408144607,5.685698408144607,-3.9125875476504177,-3.9125875476504177,-3.9125875476504177,9.598285955795026,9.598285955795026,9.598285955795026,0.0,0.0,0.0,123.51392737591631
2023-03-23,117.80431555319068,16.488343832189223,252.85656690057257,117.80431555319068,117.80431555319068,9.872814357226027,9.872814357226027,9.872814357226027,3.738134707995264,3.738134707995264,3.738134707995264,6.134679649230763,6.134679649230763,6.134679649230763,0.0,0.0,0.0,127.67712991041671
2023-03-24,117.78040213860965,0.04316447050112297,244.43889153730936,117.78040213860965,117.78040213860965,1.9442273764848252,1.9442273764848252,1.9442273764848252,-0.6120553324950658,-0.6120553324950658,-0.6120553324950658,2.5562827089798916,2.5562827089798916,2.5562827089798916,0.0,0.0,0.0,119.72462951509448
2023-03-25,117.7564887240286,-13.53046838299065,224.60259886731828,117.7564887240286,117.7564887240286,-0.09908043399610247,-0.09908043399610247,-0.09908043399610247,0.9471884867256412,0.9471884867256412,0.9471884867256412,-1.0462689207217435,-1.0462689207217435,-1.0462689207217435,0.0,0.0,0.0,117.65740829003249
2023-03-26,117.73257633368901,-10.27468786121051,222.15001782783804,117.73257633368901,117.73257633368901,-10.20253898624878,-10.20253898624878,-10.20253898624878,-5.624541959852259,-5.624541959852259,-5.624541959852259,-4.577997026396521,-4.577997026396521,-4.577997026396521,0.0,0.0,0.0,107.53003734744023
2023-03-27,117.70866394334942,-20.0781056330598,240.70651068553377,117.70866394334942,117.70866394334942,-5.297651772708727,-5.297651772708727,-5.297651772708727,2.644528837677751,2.644528837677751,2.644528837677751,-7.942180610386479,-7.942180610386479,-7.942180610386479,0.0,0.0,0.0,112.41101217064069
2023-03-28,117.68475155300983,-7.204658645142079,236.34944426613032,117.68475155300983,117.68475155300983,-8.223704052971684,-8.223704052971684,-8.223704052971684,2.819332807585888,2.819332807585888,2.819332807585888,-11.04303686055757,-11.04303686055757,-11.04303686055757,0.0,0.0,0.0,109.46104750003815
2023-03-29,117.66083916267023,-18.77290523936416,226.12249106658288,117.66083916267023,117.66083916267023,-17.700999536281145,-17.700999536281145,-17.700999536281145,-3.912587547636397,-3.912587547636397,-3.912587547636397,-13.78841198864475,-13.78841198864475,-13.78841198864475,0.0,0.0,0.0,99.95983962638908
2023-03-30,117.63692677233064,-14.605959924117005,235.82788081705127,117.63692677233064,117.63692677233064,-12.354274733082203,-12.354274733082203,-12.354274733082203,3.738134707993001,3.738134707993001,3.738134707993001,-16.0924094410752,-16.0924094410752,-16.0924094410752,0.0,0.0,0.0,105.28265203924843
2023-03-31,117.61301438199105,-21.496299937949008,215.04538241455953,117.61301438199105,117.61301438199105,-18.489939389355328,-18.489939389355328,-18.489939389355328,-0.6120553324963928,-0.6120553324963928,-0.6120553324963928,-17.877884056858935,-17.877884056858935,-17.877884056858935,0.0,0.0,0.0,99.12307499263572
2023-04-01,117.58910199165143,-15.631747030731631,225.50064384003875,117.58910199165143,117.58910199165143,-18.131545268364494,-18.131545268364494,-18.131545268364494,0.9471884867191176,0.9471884867191176,0.9471884867191176,-19.078733755083615,-19.078733755083615,-19.078733755083615,0.0,0.0,0.0,99.45755672328694
2023-04-02,117.56518960131184,-39.549026223719785,215.2757330993596,117.56518960131184,117.56518960131184,-25.266467172383436,-25.266467172383436,-25.266467172383436,-5.624541959859418,-5.624541959859418,-5.624541959859418,-19.641925212524015,-19.641925212524015,-19.641925212524015,0.0,0.0,0.0,92.29872242892841
2023-04-03,117.54127721097227,-18.56805680804834,212.3722977602224,117.54127721097227,117.54127721097227,-16.884667783326325,-16.884667783326325,-16.884667783326325,2.64452883767554,2.64452883767554,2.64452883767554,-19.52919662100187,-19.52919662100187,-19.52919662100187,0.0,0.0,0.0,100.65660942764595
2023-04-04,117.51736482063265,-26.57638327867355,223.83852138978477,117.51736482063265,117.51736482063265,-15.899056019673246,-15.899056019673246,-15.899056019673246,2.819332807564267,2.819332807564267,2.819332807564267,-18.71838882723751,-18.71838882723751,-18.71838882723751,0.0,0.0,0.0,101.6183088009594
2023-04-05,117.49345243029306,-25.417982743850544,211.00080565298722,117.49345243029306,117.49345243029306,-21.116953291581858,-21.116953291581858,-21.116953291581858,-3.9125875476418157,-3.9125875476418157,-3.9125875476418157,-17.20436574394004,-17.20436574394004,-17.20436574394004,0.0,0.0,0.0,96.37649913871121
2023-04-06,117.46954003995347,-13.088595935474256,214.46397774918339,117.46954003995347,117.46954003995347,-11.261360921081332,-11.261360921081332,-11.261360921081332,3.738134707988133,3.738134707988133,3.738134707988133,-14.999495629069466,-14.999495629069466,-14.999495629069466,0.0,0.0,0.0,106.20817911887214
2023-04-07,117.44562764961387,-19.386334050660153,219.9289924428693,117.44562764961387,117.44562764961387,-12.745731710845446,-12.745731710845446,-12.745731710845446,-0.6120553324899881,-0.6120553324899881,-0.6120553324899881,-12.133676378355457,-12.133676378355457,-12.133676378355457,0.0,0.0,0.0,104.69989593876842
2023-04-08,117.42171525927428,-0.9606281566978709,232.31994286108565,117.42171525927428,117.42171525927428,-7.7067115703341695,-7.7067115703341695,-7.7067115703341695,0.9471884867125953,0.9471884867125953,0.9471884867125953,-8.653900057046764,-8.653900057046764,-8.653900057046764,0.0,0.0,0.0,109.71500368894012
2023-04-09,117.39780286893469,-13.03228422422947,219.9336101734675,117.39780286893469,117.39780286893469,-10.247906146973026,-10.247906146973026,-10.247906146973026,-5.62454195985239,-5.62454195985239,-5.62454195985239,-4.623364187120635,-4.623364187120635,-4.623364187120635,0.0,0.0,0.0,107.14989672196167
2023-04-10,117.37389047859509,-2.449806505880024,234.31274270634992,117.37389047859509,117.37389047859509,2.5243793635536376,2.5243793635536376,2.5243793635536376,2.64452883769766,2.64452883769766,2.64452883769766,-0.1201494741440223,-0.1201494741440223,-0.1201494741440223,0.0,0.0,0.0,119.89826984214872
2023-04-11,117.3499780882555,12.210231599901629,238.85836622232537,117.3499780882555,117.3499780882555,7.583837433107903,7.583837433107903,7.583837433107903,2.8193328075912305,2.8193328075912305,2.8193328075912305,4.764504625516673,4.764504625516673,4.764504625516673,0.0,0.0,0.0,124.9338155213634
2023-04-12,117.32606569791591,-2.169374798180347,247.28412003881817,117.32606569791591,117.32606569791591,6.015696603817445,6.015696603817445,6.015696603817445,-3.9125875476472345,-3.9125875476472345,-3.9125875476472345,9.928284151464679,9.928284151464679,9.928284151464679,0.0,0.0,0.0,123.34176230173335
2023-04-13,117.30215330757629,12.155862546780806,251.34245663102314,117.30215330757629,117.30215330757629,18.998327189674278,18.998327189674278,18.998327189674278,3.7381347080047447,3.7381347080047447,3.7381347080047447,15.260192481669536,15.260192481669536,15.260192481669536,0.0,0.0,0.0,136.30048049725056
2023-04-14,117.27824091723672,16.54397515603273,260.00553606481674,117.27824091723672,117.27824091723672,20.031133690028305,20.031133690028305,20.031133690028305,-0.612055332491404,-0.612055332491404,-0.612055332491404,20.64318902251971,20.64318902251971,20.64318902251971,0.0,0.0,0.0,137.30937460726503
2023-04-15,117.25432852689713,23.241138079349046,263.2861711343032,117.25432852689713,117.25432852689713,26.904195539881414,26.904195539881414,26.904195539881414,0.9471884867169713,0.9471884867169713,0.9471884867169713,25.957007053164446,25.957007053164446,25.957007053164446,0.0,0.0,0.0,144.15852406677854
2023-04-16,117.23041613655754,16.22970589090507,266.7152884234159,117.23041613655754,117.23041613655754,25.45653590269943,25.45653590269943,25.45653590269943,-5.624541959845364,-5.624541959845364,-5.624541959845364,31.081077862544795,31.081077862544795,31.081077862544795,0.0,0.0,0.0,142.68695203925697
2023-04-17,117.20650374621792,25.515174621220563,277.5433210175233,117.20650374621792,117.20650374621792,38.54201391469269,38.54201391469269,38.54201391469269,2.64452883771978,2.64452883771978,2.64452883771978,35.89748507697291,35.89748507697291,35.89748507697291,0.0,0.0,0.0,155.7485176609106
2023-04-18,117.18259135587833,38.12351796409655,278.3506172735635,117.18259135587833,117.18259135587833,43.11320466722664,43.11320466722664,43.11320466722664,2.8193328075853534,2.8193328075853534,2.8193328075853534,40.293871859641285,40.293871859641285,40.293871859641285,0.0,0.0,0.0,160.29579602310497
2023-04-19,117.15867896553873,32.13273339328921,284.4546619761459,117.15867896553873,117.15867896553873,40.25363696694168,40.25363696694168,40.25363696694168,-3.9125875476526533,-3.9125875476526533,-3.9125875476526533,44.16622451459433,44.16622451459433,44.16622451459433,0.0,0.0,0.0,157.4123159324804
2023-04-20,117.13476657519914,59.33765130639264,282.7113834956393,117.13476657519914,117.13476657519914,51.159593640243806,51.159593640243806,51.159593640243806,3.738134707999877,3.738134707999877,3.738134707999877,47.42145893224393,47.42145893224393,47.42145893224393,0.0,0.0,0.0,168.29436021544294
2023-04-21,117.11085418485955,51.38679742082255,289.7266628001583,117.11085418485955,117.11085418485955,49.367685870266065,49.367685870266065,49.367685870266065,-0.6120553324929097,-0.6120553324929097,-0.6120553324929097,49.97974120275897,49.97974120275897,49.97974120275897,0.0,0.0,0.0,166.47854005512562
